TEMPERATURE,HUMIDITY,ALTITUDE,PRESSURE,LIGHT,RAIN,CLIMATE_PREDICTION
35.113,65.133,30297.751,2.33,670.037,831.255,Summer
36.542,51.678,30930.024,2.402,579.027,685.743,Monsoon
34.837,59.236,30729.181,2.474,840.643,804.976,Breeze
30.398,54.975,30369.17,2.418,923.276,525.012,Summer
30.397,61.441,30210.627,2.475,454.977,595.59,Monsoon
33.212,66.319,30137.806,2.492,137.995,891.646,Breeze
30.559,70.503,30762.419,2.377,876.937,543.773,Breeze
37.365,80.185,30453.037,2.467,622.502,415.836,Breeze
26.539,83.04,30231.963,2.31,1078.377,817.293,Summer
33.948,63.354,30919.626,2.396,882.094,145.426,Breeze
26.878,46.902,30390.096,2.374,382.108,962.521,Summer
32.562,78.071,30543.493,2.341,488.484,406.059,Monsoon
35.018,63.995,30857.799,2.388,282.066,666.655,Monsoon
27.317,67.044,30833.375,2.389,577.838,716.91,Monsoon
34.856,69.215,30637.954,2.462,790.476,223.37,Breeze
26.96,72.386,30888.624,2.474,685.363,840.574,Monsoon
33.688,82.164,30952.098,2.431,396.029,614.902,Summer
32.078,84.894,30935.114,2.427,910.931,395.136,Summer
29.173,84.367,30349.007,2.322,142.413,865.617,Summer
26.562,78.616,30397.171,2.415,182.534,662.572,Summer
35.302,82.127,30240.504,2.355,462.451,807.2,Summer
30.345,45.185,30836.83,2.359,781.4,993.079,Summer
26.211,80.361,30121.825,2.319,772.779,217.249,Monsoon
35.819,46.18,30355.083,2.427,422.18,774.637,Breeze
28.261,75.833,30009.733,2.417,775.37,781.904,Summer
35.31,50.452,30594.646,2.344,94.827,887.221,Monsoon
32.909,58.845,30658.384,2.353,340.323,467.259,Monsoon
27.723,51.104,30248.988,2.455,772.337,882.686,Summer
26.07,62.512,30736.731,2.459,226.924,675.895,Monsoon
33.305,61.117,30381.537,2.399,257.602,161.895,Summer
25.353,45.115,30311.711,2.33,122.964,128.365,Breeze
25.917,79.542,30956.165,2.311,419.984,533.337,Summer
34.831,80.584,30588.692,2.354,912.672,807.249,Breeze
32.544,77.65,30252.319,2.446,924.904,445.808,Monsoon
29.568,80.295,30983.242,2.42,952.728,866.649,Monsoon
32.549,76.039,30387.55,2.444,69.273,542.91,Summer
33.283,84.249,30647.83,2.394,1093.033,123.66,Monsoon
32.914,68.361,30723.854,2.451,567.826,976.299,Monsoon
33.996,68.636,30422.296,2.396,963.818,540.651,Breeze
38.164,80.836,30535.917,2.317,998.473,685.122,Summer
30.443,58.374,30239.782,2.316,580.513,279.36,Summer
29.216,45.204,30465.822,2.466,84.666,367.598,Breeze
25.538,75.994,30310.8,2.426,669.293,535.856,Breeze
27.059,54.202,30547.458,2.356,387.48,870.57,Breeze
26.487,63.866,30669.89,2.451,251.24,191.759,Summer
29.696,53.579,30614.005,2.327,225.276,802.306,Breeze
33.54,79.392,30776.717,2.429,628.413,621.416,Summer
25.649,85.165,30041.53,2.498,141.788,549.699,Breeze
35.187,45.421,30078.597,2.33,909.16,888.929,Monsoon
30.564,53.268,30205.314,2.328,273.204,206.308,Summer
38.489,51.341,30985.803,2.394,617.741,991.679,Summer
32.957,72.621,30800.268,2.429,164.242,869.17,Summer
35.799,61.862,30924.121,2.305,949.803,393.163,Monsoon
37.057,63.076,30272.09,2.4,770.533,506.419,Monsoon
37.444,49.911,30573.856,2.317,250.978,122.503,Summer
32.258,61.248,30554.885,2.348,795.843,574.844,Breeze
30.554,56.342,30569.519,2.442,118.703,592.948,Summer
32.847,69.892,30717.567,2.448,856.272,933.918,Summer
30.629,52.558,30393.98,2.446,554.671,449.133,Monsoon
28.37,70.052,30677.21,2.313,158.597,613.556,Monsoon
29.535,59.621,30788.437,2.457,619.012,766.556,Breeze
28.259,58.237,30289.073,2.386,244.927,647.665,Breeze
28.772,56.444,30945.743,2.395,749.867,240.556,Summer
26.311,72.649,30518.048,2.384,788.223,254.634,Summer
30.97,67.746,30732.763,2.471,844.099,224.506,Breeze
28.294,80.476,30728.925,2.436,987.511,295.956,Summer
31.277,53.631,30565.243,2.4,730.785,395.497,Summer
36.091,44.765,30322.684,2.467,556.193,765.701,Breeze
31.276,51.009,30666.939,2.461,944.021,154.833,Breeze
38.365,58.108,30087.285,2.301,992.833,838.4,Breeze
27.07,50.905,30981.435,2.396,866.476,336.216,Monsoon
36.904,46.674,30183.997,2.308,1038.398,652.081,Breeze
28.476,62.595,30275.426,2.361,1077.994,597.492,Monsoon
38.075,72.785,30954.439,2.461,298.904,238.62,Breeze
28.18,76.069,30186.541,2.489,226.553,358.567,Breeze
35.457,60.544,30170.093,2.348,509.994,366.329,Monsoon
25.87,64.034,30804.536,2.304,1096.712,661.447,Monsoon
33.817,76.241,30251.288,2.38,124.666,809.65,Summer
28.061,58.519,30094.727,2.367,791.834,996.66,Summer
34.382,77.53,30226.643,2.435,940.394,186.308,Summer
33.902,85.565,30888.374,2.399,1096.199,944.8,Monsoon
37.932,81.741,30280.319,2.38,693.092,605.373,Breeze
33.773,62.958,30695.061,2.346,436.701,421.091,Monsoon
30.715,68.499,30395.139,2.466,208.148,356.117,Breeze
27.71,74.523,30262.119,2.35,1080.485,288.136,Breeze
34.204,58.369,30144.047,2.311,1018.897,601.367,Breeze
26.629,78.166,30972.192,2.413,890.835,951.415,Summer
36.599,62.224,30521.116,2.363,1039.839,263.94,Monsoon
28.463,80.261,30114.755,2.442,95.114,492.55,Monsoon
32.338,54.208,30198.814,2.316,705.697,283.463,Summer
33.343,43.501,30407.297,2.493,324.032,258.067,Breeze
30.075,70.838,30544.171,2.337,849.184,880.068,Summer
34.294,62.883,30181.797,2.371,132.417,335.766,Breeze
28.503,45.632,30277.728,2.396,306.83,323.175,Summer
25.485,64.455,30783.706,2.478,939.77,918.813,Monsoon
38.43,50.417,30417.482,2.445,831.908,447.436,Summer
29.481,70.709,30001.402,2.329,1091.464,107.845,Monsoon
34.988,62.582,30053.94,2.388,719.062,749.067,Breeze
32.105,50.529,30439.328,2.409,354.29,565.311,Summer
34.366,61.125,30060.118,2.44,616.235,796.718,Summer
26.553,53.239,30173.904,2.414,1040.044,613.265,Summer
32.264,71.736,30727.876,2.391,727.387,416.14,Summer
30.491,55.986,30480.384,2.453,973.204,159.908,Monsoon
31.326,79.169,30482.462,2.376,54.489,879.343,Monsoon
38.527,43.623,30598.218,2.497,425.42,286.376,Summer
26.908,60.75,30788.519,2.49,1030.779,974.213,Monsoon
35.566,70.152,30158.586,2.441,72.04,321.252,Summer
29.625,43.995,30173.048,2.477,585.439,844.332,Monsoon
29.065,52.497,30121.404,2.379,400.787,809.873,Monsoon
28.791,57.406,30936.829,2.416,721.438,516.472,Monsoon
29.883,43.961,30577.29,2.355,203.578,461.533,Summer
30,67.054,30092.64,2.477,729.031,732.934,Summer
28.79,70.758,30220.646,2.394,1091.27,575.697,Monsoon
34.345,53.011,30725.59,2.407,320.145,668.762,Breeze
25.668,66.913,30028.992,2.473,523.728,523.194,Monsoon
29.652,86.962,30725.656,2.459,61.778,601.439,Summer
28.923,82.024,30911.464,2.364,494.432,270.235,Breeze
35.52,45.581,30056.382,2.317,464.412,149.857,Summer
27.051,48.627,30186.42,2.332,634.237,420.331,Breeze
38.17,64.754,30002.379,2.368,304.745,519.276,Breeze
27.387,53.789,30109.031,2.361,381.66,915.427,Summer
30.18,46.563,30616.992,2.308,682.589,472.546,Monsoon
27.796,54.2,30044.818,2.386,1002.068,490.527,Summer
29.014,45.692,30425.835,2.321,281.662,707.348,Summer
35.654,66.316,30503.402,2.344,754.88,286.108,Monsoon
31.67,64.571,30906.629,2.457,590.555,884.476,Monsoon
27.276,43.278,30474.29,2.399,141.932,484.877,Breeze
25.653,64.231,30142.546,2.375,635.014,937.708,Breeze
28.219,65.871,30289.292,2.337,788.425,344.142,Monsoon
38.238,69.651,30672.195,2.473,670.132,519.033,Summer
36.834,85.684,30112.116,2.481,141.723,800.345,Monsoon
31.162,86.238,30231.743,2.404,944.357,600.334,Monsoon
31.748,66.185,30995.777,2.484,73.874,695.121,Monsoon
37.591,80.188,30005.535,2.393,282.525,352.627,Summer
33.279,46.747,30152.183,2.321,688.809,395.613,Summer
37.331,66.371,30843.686,2.303,263.274,556.852,Breeze
31.886,72.872,30101.382,2.326,138.925,282.232,Monsoon
27.801,67.848,30033.641,2.425,577.753,213.676,Monsoon
35.163,53.152,30121.312,2.364,803.032,859.422,Summer
32.37,45.757,30693.597,2.43,469.508,797.369,Monsoon
34.358,60.013,30993.111,2.402,777.353,938.851,Summer
27.201,71.496,30590.636,2.367,950.9,627.897,Breeze
34.066,86.635,30124.316,2.344,1055.912,478.239,Breeze
30.352,53.407,30183.779,2.316,279.593,192.719,Breeze
29.648,83.383,30537.682,2.456,677.736,865.421,Summer
34.401,46.004,30715.658,2.464,315.555,510.633,Summer
33.291,83.964,30662.912,2.408,961.883,605.02,Monsoon
34.088,79.624,30574.726,2.331,982.608,382.171,Breeze
38.515,43.922,30986.27,2.353,374.712,571.486,Summer
34.817,56.12,30198.034,2.491,720.517,803.577,Breeze
33.973,45.242,30172.904,2.345,979.813,741.034,Breeze
33.59,86.802,30859.061,2.311,573.949,990.03,Breeze
30.582,61.825,30290.822,2.41,800.904,546.084,Monsoon
36.749,72.136,30332.526,2.352,886.915,576.73,Summer
30.333,53.304,30548.668,2.491,962.929,147.453,Summer
34.803,84.084,30381.275,2.415,581.272,450.445,Summer
29.104,55.064,30287.64,2.493,1037.752,929.894,Monsoon
27.069,54.449,30917.175,2.457,702.98,415.429,Monsoon
26.817,56.842,30129.274,2.445,192.348,789.501,Monsoon
33.884,63.35,30404.29,2.466,685.329,979.839,Monsoon
29.591,43.815,30002.967,2.421,349.367,214.164,Summer
28.851,69.305,30807.454,2.302,428.131,400.594,Monsoon
33.289,44.393,30168.419,2.378,895.48,526.937,Summer
25.359,66.725,30772.99,2.344,1071.482,313.637,Breeze
28.447,63.147,30148.603,2.387,960.744,111.193,Summer
29.768,53.672,30416.739,2.394,378.61,521.744,Breeze
34.917,57.51,30728.185,2.326,515.415,582.955,Monsoon
32.63,74.049,30270.809,2.305,1082.343,662.891,Breeze
36.984,43.422,30313.917,2.328,1018.178,844.494,Monsoon
29.683,56.932,30667.322,2.471,1075.335,327.738,Summer
29.15,72.933,30187.701,2.451,493.222,154.932,Summer
25.465,49.7,30951.784,2.46,886.603,180.851,Monsoon
38.324,67.657,30188.788,2.355,962.202,547.669,Summer
32.021,50.433,30749.995,2.347,77.362,930.013,Breeze
32.035,49.81,30802.599,2.307,314.714,983.99,Breeze
37.928,76.98,30374.37,2.394,975.328,284.546,Breeze
29.059,54.727,30156.239,2.376,445.954,236.771,Monsoon
29.649,59.534,30165.904,2.467,328.126,418.125,Breeze
34.189,75.121,30985.45,2.436,321.78,517.501,Breeze
35.992,50.899,30725.41,2.329,431.683,827.259,Breeze
34.79,66.396,30450.047,2.497,291.04,797.146,Breeze
36.042,83.384,30257.35,2.454,33.599,930.399,Breeze
33.052,67.368,30018.91,2.444,214.677,872.291,Breeze
37.08,45.149,30670.464,2.343,974.355,494.913,Monsoon
32.701,68.947,30956.916,2.481,110.944,117.121,Breeze
28.211,46.967,30106.843,2.395,471.912,312.931,Monsoon
32.584,55.413,30754.491,2.36,518.442,649.049,Monsoon
34.981,80.386,30153.237,2.431,862.625,551.345,Monsoon
34.15,43.487,30792.105,2.342,300.271,316.144,Breeze
28.402,46.389,30370.573,2.482,361.317,218.439,Breeze
25.575,58.988,30712.062,2.471,45.275,294.411,Monsoon
28.535,86.973,30926.282,2.393,996.029,333.77,Monsoon
38.777,55.842,30620.139,2.338,763.546,880.562,Breeze
27.583,49.92,30920.699,2.399,311.245,739.236,Summer
31.501,67.175,30235.024,2.33,979.641,597.099,Summer
33.937,65.847,30978.134,2.354,122.642,118.847,Summer
37.313,62.783,30872.848,2.397,424.183,839.077,Breeze
35.644,84.653,30107.573,2.304,633.049,597.217,Monsoon
37.725,55.327,30413.54,2.453,570.897,664.606,Summer
33.461,55.906,30927.03,2.339,730.751,159.082,Monsoon
37.114,49.171,30078.115,2.473,348.427,833.365,Breeze
28.694,73.681,30453.763,2.304,840.89,848.825,Monsoon
31.028,57.14,30723.594,2.406,463.827,895.008,Summer
36.813,78.321,30033.447,2.455,164.068,575.281,Breeze
29.558,85.757,30752.831,2.348,822.23,454.64,Monsoon
37.197,44.922,30361.203,2.442,1005.779,165.742,Breeze
30.084,86.697,30249.372,2.444,419.934,274.497,Summer
30.088,54.181,30575.972,2.428,660.929,303.012,Summer
29.326,61.485,30544.331,2.373,765.972,156.421,Summer
32.657,77.221,30873.939,2.457,919.73,238.938,Breeze
26.807,72.275,30676.003,2.426,241.853,898.123,Breeze
25.512,77.251,30421.864,2.418,639.877,590.862,Summer
37.564,63.519,30650.138,2.464,822.189,788.042,Breeze
38.005,83.307,30750.148,2.349,243.065,347.521,Breeze
26.066,77.757,30937.329,2.346,535.555,221.138,Summer
32.696,56.606,30704.262,2.377,526.867,435.928,Summer
32.556,84.733,30543.872,2.315,928.099,813.687,Monsoon
30.214,85.286,30372.98,2.367,861.718,367.598,Summer
32.965,61.262,30891.484,2.381,278.161,284.081,Breeze
31.414,71.686,30792.52,2.399,279.259,120.157,Monsoon
31.855,78.85,30077.181,2.351,803.989,661.61,Breeze
35.575,78.961,30699.541,2.481,821.385,492.24,Monsoon
32.363,43.621,30538.75,2.357,221.423,332.881,Breeze
29.531,70.677,30103.644,2.47,469.963,567.779,Monsoon
33.14,85.843,30564.961,2.389,913.575,730.562,Monsoon
33.971,53.179,30192.506,2.444,114.98,322.72,Breeze
34.272,78.007,30708.145,2.322,430.067,647.894,Monsoon
33.656,66.507,30278.461,2.409,719.659,334.138,Breeze
34.304,52.745,30150.344,2.492,855.063,987.995,Breeze
29.341,45.246,30081.973,2.433,728.344,759.151,Monsoon
31.246,76.437,30490.799,2.464,455.347,642.392,Summer
34.362,56.925,30199.635,2.352,1091.388,255.098,Summer
35.561,59.526,30855.128,2.46,74.44,627.755,Summer
31.078,64.35,30003.001,2.37,559.389,820.41,Breeze
30.115,65.317,30843.639,2.397,575.759,763.397,Breeze
35.022,52.072,30521.092,2.338,286.577,800.223,Summer
28.11,72.508,30922.146,2.397,627.817,386.02,Breeze
25.133,73.472,30204.611,2.403,265.461,395.437,Summer
31.596,49.261,30102.274,2.424,504.451,584.996,Breeze
27.427,66.448,30624.958,2.474,491.849,350.792,Breeze
30.296,69.807,30706.727,2.361,857.241,201.712,Breeze
29.077,51.195,30372.585,2.497,1038.573,515.01,Summer
35.882,82.356,30013.68,2.47,247.042,101.732,Monsoon
29.64,64.244,30406.962,2.381,1090.923,784.682,Breeze
33.969,48.061,30233.787,2.345,1036.139,774.718,Breeze
34.435,57.713,30347.47,2.314,150.539,596.724,Summer
31.39,63.986,30506.754,2.347,1006.232,772.857,Summer
26.135,43.446,30702.342,2.477,634.098,662.075,Breeze
34.805,44.404,30963.225,2.358,970.483,727.71,Breeze
26.052,45.443,30144,2.328,1041.83,158.19,Monsoon
26.389,66.678,30679.899,2.305,949.031,893.139,Breeze
27.744,57.788,30233.211,2.36,461.079,679.538,Breeze
28.925,82.297,30220.705,2.343,711.332,649.568,Breeze
36.85,67.606,30633.554,2.32,527.304,448.517,Monsoon
34.449,76.435,30776,2.49,422.099,125.322,Breeze
30.421,73.234,30977.787,2.354,298.26,911.316,Monsoon
38.701,65.894,30768.831,2.301,502.413,987.099,Summer
28.41,75.768,30157.315,2.489,892.39,827.008,Breeze
33.537,66.967,30225.403,2.416,933.104,923.535,Breeze
36.861,59.96,30761.39,2.317,1055.066,208.862,Breeze
36.228,62.175,30526.988,2.306,340.96,215.808,Breeze
26.264,79.894,30295.408,2.322,725.925,891.646,Monsoon
34.762,67.784,30471.783,2.418,772.343,151.755,Summer
28.61,59.601,30914.888,2.312,234.726,183.883,Summer
29.98,50.909,30755.599,2.414,422.564,835.163,Monsoon
31.846,64.796,30450.698,2.431,396.215,601.277,Monsoon
36.071,54.106,30980.554,2.33,1084.924,452.554,Monsoon
27.327,85.046,30794.875,2.398,1055.465,598.104,Monsoon
26.52,64.603,30005.871,2.493,909.292,890.873,Breeze
27.148,43.394,30112.367,2.467,535.934,781.419,Breeze
28.055,47.087,30553.969,2.445,312.557,722.447,Monsoon
25.833,55.51,30349.954,2.404,1010.082,979.197,Breeze
37.969,47.055,30812.559,2.379,316.807,569.176,Breeze
29.467,82.334,30895.687,2.39,588.479,105.692,Summer
27.478,80.591,30240.651,2.453,292.228,486.13,Breeze
33.93,85.718,30763.286,2.411,1069.246,186.915,Summer
36.018,74.084,30535.397,2.453,74.685,204.808,Breeze
35.545,71.4,30391.967,2.494,216.554,329.411,Summer
35.062,83.634,30786.78,2.428,848.603,443.23,Summer
25.707,84.641,30564.924,2.421,192.046,533.44,Summer
35.95,81.609,30635.284,2.381,1077.904,252.838,Summer
32.026,80.905,30062.254,2.339,373.847,380.548,Monsoon
34.087,72.555,30585.88,2.375,1012.951,348.885,Breeze
38.39,43.071,30300.711,2.404,738.638,428.723,Monsoon
36.349,61.899,30493.294,2.307,708.506,197.191,Breeze
36.555,70.969,30222.011,2.395,1009.449,457.607,Monsoon
27.541,67.074,30614.476,2.472,579.209,598.915,Breeze
31.67,79.13,30147.469,2.495,458.832,187.253,Monsoon
38.291,79.032,30122.904,2.471,262.856,568.693,Monsoon
33.158,69.342,30188.411,2.334,184.654,780.322,Summer
26.436,43.968,30817.465,2.331,877.193,107.416,Monsoon
35.245,59.251,30033.534,2.379,166.894,142.775,Summer
25.601,53.068,30729.577,2.345,451.599,519.827,Summer
35.392,57.907,30056.508,2.435,467.862,885.5,Monsoon
37.317,70.161,30591.857,2.317,741.014,998.01,Breeze
30.954,45.924,30773.558,2.389,328.011,184.054,Monsoon
30.791,43.979,30231.073,2.356,926.905,116.508,Summer
29.259,62.222,30195.947,2.419,252.008,305.893,Summer
37.277,77.917,30289.178,2.459,874.389,520.723,Monsoon
32.669,44.351,30699.613,2.485,939.242,614.616,Monsoon
33.11,80.358,30254.827,2.493,236.703,976.136,Monsoon
34.264,59.891,30501.77,2.37,896.075,899.617,Monsoon
29.203,48.202,30134.466,2.471,793.702,605.889,Breeze
31.059,67.97,30461.196,2.418,965.584,425.542,Summer
35.382,84.904,30624.728,2.438,575.666,389.167,Monsoon
38.797,66.871,30071.819,2.47,280.226,615.362,Monsoon
25.48,73.212,30815.423,2.326,1005.883,749.218,Monsoon
25.597,78.923,30937.436,2.489,875.347,533.499,Summer
30.993,78.171,30193.548,2.409,52.454,373.959,Summer
34.235,46.217,30759.433,2.367,1035.173,651.849,Summer
30.409,75.604,30313.467,2.368,1044.922,602.148,Monsoon
38.995,84.776,30676.725,2.45,410.175,484.632,Summer
27.735,73.829,30306.677,2.436,40.72,773.52,Monsoon
25.111,79.803,30862.343,2.446,621.215,353.999,Monsoon
27.662,64.364,30347.108,2.351,1007.633,536.433,Breeze
37.416,57.039,30848.831,2.334,163.151,946.306,Breeze
27.032,72.755,30766.143,2.444,661.845,750.546,Breeze
31.706,64.657,30196.324,2.36,812.993,449.175,Summer
30.87,82.393,30156.953,2.344,174.118,591.56,Breeze
34.32,85.873,30779.656,2.343,579.203,464.934,Summer
25.764,79.071,30390.303,2.33,125.021,201.293,Monsoon
34.223,86.678,30949.393,2.385,627.195,401.443,Breeze
29.967,58.328,30942.948,2.352,503.064,874.399,Breeze
37.965,82.413,30693.481,2.479,313.227,515.082,Summer
36.884,57.517,30500.58,2.438,942.796,626.174,Summer
30.593,48.194,30194.967,2.449,438.515,263.302,Breeze
38.9,70.34,30882.393,2.381,778.804,420.608,Summer
25.727,63.019,30081.998,2.42,876.03,936.284,Summer
36.041,83.555,30370.351,2.4,221.132,382.821,Summer
31.074,64.657,30319.22,2.333,157.451,325.505,Monsoon
31.066,83.816,30958.429,2.31,38.384,150.31,Breeze
27.382,46.46,30118.116,2.437,357.214,187.508,Summer
32.208,79.543,30890.15,2.324,903.073,626.31,Summer
26.186,76.401,30456.435,2.311,856.859,694.03,Monsoon
33.632,74.679,30047.499,2.388,962.832,677.422,Monsoon
28.382,58.626,30728.866,2.448,843.842,585.846,Monsoon
35.148,77.485,30100.879,2.454,55.671,541.874,Monsoon
33.503,64.265,30237.004,2.475,442.504,164.927,Breeze
35.45,74.469,30799.729,2.34,36.342,856.626,Breeze
35.496,67.298,30154.732,2.497,68.575,561.773,Summer
27.754,49.927,30325.47,2.453,542.058,218.723,Breeze
25.009,45.841,30360.998,2.331,415.206,222.265,Summer
30.121,59.112,30588.803,2.468,627.62,561.661,Breeze
37.867,84.043,30789.933,2.4,100.792,320.119,Breeze
33.091,66.308,30230.811,2.313,659.481,929.768,Breeze
35.185,78.296,30205.783,2.326,99.553,549.054,Summer
37.314,68.342,30221.903,2.387,483.342,980.577,Summer
37.685,85.148,30381.612,2.406,407.023,760.743,Monsoon
32.406,59.256,30535.103,2.489,269.624,829.629,Summer
32.573,45.51,30013.445,2.343,363.809,449.991,Monsoon
36.913,77.349,30780.298,2.395,30.561,220.619,Summer
36.305,74.04,30926.716,2.345,376.78,720.727,Summer
34.784,66.212,30843.52,2.412,113.897,466.364,Breeze
33.463,57.361,30037.185,2.482,1015.793,953.994,Summer
33.641,51.284,30524.505,2.414,109.536,274.269,Breeze
30.081,64.22,30814.027,2.402,1049.823,663.853,Summer
36.773,72.313,30344.114,2.45,555.826,879.455,Monsoon
33.649,68.471,30897.037,2.33,579.095,462.546,Summer
28.129,62.25,30886.88,2.481,873.295,958.301,Breeze
28.358,66.747,30141.705,2.416,774.056,168.955,Breeze
37.062,47.75,30493.631,2.437,283.655,628.233,Breeze
33.76,73.617,30025.667,2.464,57.249,799.648,Breeze
30.582,75.307,30281.86,2.427,862.941,281.626,Summer
27.619,43.504,30811.873,2.428,168.825,152.072,Breeze
33.543,54.903,30975.141,2.446,670.255,171.908,Breeze
27.58,47.053,30913.323,2.31,1038.616,387.306,Summer
31.582,86.922,30042.58,2.376,617.905,300.855,Breeze
34.485,69.107,30926.731,2.493,335.563,301.501,Monsoon
32.916,63.492,30822.648,2.352,221.318,512.669,Monsoon
37.909,63.372,30867.703,2.408,58.836,176.44,Breeze
25.556,85.45,30914.827,2.335,696.872,995.951,Monsoon
28.917,72.034,30488.18,2.365,627.059,726.227,Breeze
25.799,50.421,30211.218,2.443,524.047,127.264,Summer
27.724,62.719,30021.024,2.429,237.335,722.714,Monsoon
26.736,77.065,30023.548,2.383,283.196,812.645,Monsoon
